"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Spotted Dove","R",2019,1.79796445379747,-1.33599992229883,100
"Spotted Dove","R",2020,1.68930272496407,-1.35879247998119,100
"Spotted Dove","R",2021,1.64244316418809,-1.30307121773601,100
"Coppersmith Barbet","R",2018,1.97390606776695,-1.90638681112432,100
"Coppersmith Barbet","R",2019,1.9985425149769,-1.87427003077079,100
"Coppersmith Barbet","R",2020,2.0683826321594,-1.96212167389386,100
"Coppersmith Barbet","R",2021,2.09869293278077,-2.12872789670393,100
"Black-winged Kite","R",2018,2.66514103295922,-3.15673866826014,100
"Black-winged Kite","R",2019,2.7592459717311,-3.29710410275233,100
"Black-winged Kite","R",2020,2.65758694717232,-3.17104997474542,100
"Black-winged Kite","R",2021,2.65413533240052,-3.22650868349821,100
"Small Minivet","R",2018,2.78196329666044,-3.35830574957414,100
"Small Minivet","R",2019,2.96812140405912,-3.67614937314006,100
"Small Minivet","R",2020,2.91512859900334,-3.41097230632673,100
"Small Minivet","R",2021,2.70059552551305,-3.34755728360979,100
"Long-tailed Shrike","R",2018,2.78622484202894,-3.32049182944293,100
"Long-tailed Shrike","R",2019,2.75525559243475,-3.43944811286389,100
"Long-tailed Shrike","R",2020,2.67588700350366,-3.15673360770566,100
"Long-tailed Shrike","R",2021,2.75140997226524,-3.29529687717857,100
"Gray Francolin","R",2018,2.3002321882533,-2.27650713108642,100
"Gray Francolin","R",2019,2.30002231185624,-2.37713144190596,100
"Gray Francolin","R",2020,2.15931266301241,-2.21685106733863,100
"Gray Francolin","R",2021,2.14586896148064,-2.24068535215129,100
"White-throated Kingfisher","R",2018,1.73779029389802,-1.39859508607397,100
"White-throated Kingfisher","R",2019,1.72745519853625,-1.40719892458338,100
"White-throated Kingfisher","R",2020,1.70773432156121,-1.33105065154855,100
"White-throated Kingfisher","R",2021,1.73759511036001,-1.24955436402424,100
"Black-rumped Flameback","R",2018,2.40781572642707,-2.67700680725688,100
"Black-rumped Flameback","R",2019,2.35051992903906,-2.50695927080613,100
"Black-rumped Flameback","R",2020,2.49112861332004,-2.61598733409603,100
"Black-rumped Flameback","R",2021,2.42116498081068,-2.57871964740181,100
"Rufous Treepie","R",2018,1.96144022098854,-1.88403900620469,100
"Rufous Treepie","R",2019,1.94703705358161,-1.82398722743538,100
"Rufous Treepie","R",2020,2.06744998673761,-1.88679451937403,100
"Rufous Treepie","R",2021,2.13804678493023,-1.95836195657202,100
"Blue-throated Barbet","U",2018,1.83884718091721,-1.47759599682399,100
"Blue-throated Barbet","U",2019,1.83532139739329,-1.46362676873595,100
"Blue-throated Barbet","U",2020,1.81721116588026,-1.63565473515157,100
"Blue-throated Barbet","U",2021,1.98574023980897,-1.64152188340757,100
"House Crow","U",2018,1.43021542114514,-0.902301623980247,101
"House Crow","U",2019,1.43018424675356,-0.841179246052521,101
"House Crow","U",2020,1.56743887187303,-0.998794214668217,101
"House Crow","U",2021,1.61005049082509,-1.07148219063319,101
"Common Myna","U",2018,1.28820677816696,-0.57941191128106,101
"Common Myna","U",2019,1.30919466021136,-0.463983618647606,101
"Common Myna","U",2020,1.34314202628394,-0.582742068914884,101
"Common Myna","U",2021,1.35012287590468,-0.547703925415275,101
"Jungle Myna","U",2018,2.30334211375843,-2.45523044493488,101
"Jungle Myna","U",2019,2.30039606198478,-2.4945688658482,101
"Jungle Myna","U",2020,2.42054622846764,-2.56827852044329,101
"Jungle Myna","U",2021,2.34226568959437,-2.51518596569916,101
"Rock Pigeon","U",2018,1.56582300086405,-1.04890750895336,101
"Rock Pigeon","U",2019,1.45990087523258,-0.807356746282067,101
"Rock Pigeon","U",2020,1.55837962254332,-1.03483410344185,101
"Rock Pigeon","U",2021,1.52687939790636,-1.0198188511735,101
"Black Kite","U",2018,1.9689284678054,-1.78057532767669,101
"Black Kite","U",2019,1.98579936589338,-1.81415670976765,101
"Black Kite","U",2020,1.99113285246342,-1.86014461419004,101
"Black Kite","U",2021,2.02499724098055,-1.92188524060217,101
"Common Tailorbird","U",2018,1.97433920493096,-1.64959893240155,101
"Common Tailorbird","U",2019,1.74757143905243,-1.45213121419868,101
"Common Tailorbird","U",2020,1.91048897142389,-1.45598591812224,101
"Common Tailorbird","U",2021,1.92885080616716,-1.54989384033808,101
"Rose-ringed Parakeet","U",2018,1.72407969773744,-1.37548002344566,101
"Rose-ringed Parakeet","U",2019,1.6320907390005,-1.13841548658634,101
"Rose-ringed Parakeet","U",2020,1.60234739691227,-1.22502271000508,101
"Rose-ringed Parakeet","U",2021,1.73992889447768,-1.37795862535725,101
"Asian Koel","U",2018,1.56603120170145,-1.02133802729844,101
"Asian Koel","U",2019,1.43455556683191,-0.765515237612761,101
"Asian Koel","U",2020,1.64260094567769,-0.94452683125687,101
"Asian Koel","U",2021,1.56581644722371,-1.06914647357803,101
"Purple Sunbird","U",2018,1.82584898301004,-1.35443220307097,101
"Purple Sunbird","U",2019,1.66841650115153,-1.10548060709077,101
"Purple Sunbird","U",2020,1.67875596404132,-1.17810933016954,101
"Purple Sunbird","U",2021,1.73170961431869,-1.31182477802066,101
"Pale-billed Flowerpecker","U",2018,2.67044676685042,-2.96785319455318,101
"Pale-billed Flowerpecker","U",2019,2.51712260891401,-2.83631472014803,101
"Pale-billed Flowerpecker","U",2020,2.5752595598455,-3.06334643365751,101
"Pale-billed Flowerpecker","U",2021,2.5399386154124,-2.93312311327242,101
"White-cheeked Barbet","U",2018,1.90604143520994,-1.78239772491285,101
"White-cheeked Barbet","U",2019,1.94515072158961,-1.68761714193808,101
"White-cheeked Barbet","U",2020,1.87983242884626,-1.6822568578605,101
"White-cheeked Barbet","U",2021,1.97508905969231,-1.71560648020808,101
"Green Bee-eater","R",2018,1.791690426694,-1.48020897211478,101
"Green Bee-eater","R",2019,1.9774045549727,-1.64889884105797,101
"Green Bee-eater","R",2020,1.81099211190228,-1.58318994862391,101
"Green Bee-eater","R",2021,1.82372372946807,-1.55648709884736,101
"Black Drongo","R",2018,1.65235859290791,-1.11152000747025,101
"Black Drongo","R",2019,1.7131596070423,-1.21859814515869,101
"Black Drongo","R",2020,1.64405418947966,-1.13860946377194,101
"Black Drongo","R",2021,1.61586708971719,-1.18936751427,101
