date,time,state,cases
29/07/2020,8:00 AM,Punjab,14378
29/07/2020,8:00 AM,Rajasthan,38514
29/07/2020,8:00 AM,Sikkim,579
29/07/2020,8:00 AM,Tamil Nadu,227688
29/07/2020,8:00 AM,Telengana,57142
29/07/2020,8:00 AM,Tripura,4269
29/07/2020,8:00 AM,Uttarakhand,6587
29/07/2020,8:00 AM,Uttar Pradesh,73951
29/07/2020,8:00 AM,West Bengal,62964
30/07/2020,8:00 AM,Andaman and Nicobar Islands,428
30/07/2020,8:00 AM,Andhra Pradesh,120390
30/07/2020,8:00 AM,Arunachal Pradesh,1410
30/07/2020,8:00 AM,Assam,36295
30/07/2020,8:00 AM,Bihar,46080
30/07/2020,8:00 AM,Chandigarh,978
30/07/2020,8:00 AM,Chhattisgarh,8539
30/07/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1026
30/07/2020,8:00 AM,Delhi,133310
30/07/2020,8:00 AM,Goa,5489
30/07/2020,8:00 AM,Gujarat,59126
30/07/2020,8:00 AM,Haryana,33631
30/07/2020,8:00 AM,Himachal Pradesh,2403
30/07/2020,8:00 AM,Jammu and Kashmir,19419
30/07/2020,8:00 AM,Jharkhand,9861
30/07/2020,8:00 AM,Karnataka,112504
30/07/2020,8:00 AM,Kerala,21797
30/07/2020,8:00 AM,Ladakh,1347
30/07/2020,8:00 AM,Madhya Pradesh,30134
30/07/2020,8:00 AM,Maharashtra,400651
30/07/2020,8:00 AM,Manipur,2458
30/07/2020,8:00 AM,Meghalaya,784
30/07/2020,8:00 AM,Mizoram,398
30/07/2020,8:00 AM,Nagaland,1513
30/07/2020,8:00 AM,Odisha,29175
30/07/2020,8:00 AM,Puducherry,3177
30/07/2020,8:00 AM,Punjab,14946
30/07/2020,8:00 AM,Rajasthan,38964
30/07/2020,8:00 AM,Sikkim,596
30/07/2020,8:00 AM,Tamil Nadu,234114
30/07/2020,8:00 AM,Telengana,58906
30/07/2020,8:00 AM,Tripura,4485
30/07/2020,8:00 AM,Uttarakhand,6866
30/07/2020,8:00 AM,Uttar Pradesh,77334
30/07/2020,8:00 AM,West Bengal,65258
31/07/2020,8:00 AM,Andaman and Nicobar Islands,471
31/07/2020,8:00 AM,Andhra Pradesh,130557
31/07/2020,8:00 AM,Arunachal Pradesh,1484
31/07/2020,8:00 AM,Assam,38407
31/07/2020,8:00 AM,Bihar,48477
31/07/2020,8:00 AM,Chandigarh,1016
31/07/2020,8:00 AM,Chhattisgarh,8761
31/07/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1064
31/07/2020,8:00 AM,Delhi,134403
31/07/2020,8:00 AM,Goa,5704
31/07/2020,8:00 AM,Gujarat,60285
31/07/2020,8:00 AM,Haryana,34254
31/07/2020,8:00 AM,Himachal Pradesh,2506
31/07/2020,8:00 AM,Jammu and Kashmir,19869
31/07/2020,8:00 AM,Jharkhand,10167
31/07/2020,8:00 AM,Karnataka,118632
31/07/2020,8:00 AM,Kerala,22303
31/07/2020,8:00 AM,Ladakh,1378
31/07/2020,8:00 AM,Madhya Pradesh,30968
31/07/2020,8:00 AM,Maharashtra,411798
31/07/2020,8:00 AM,Manipur,2505
31/07/2020,8:00 AM,Meghalaya,803
31/07/2020,8:00 AM,Mizoram,408
31/07/2020,8:00 AM,Nagaland,1566
31/07/2020,8:00 AM,Odisha,30378
31/07/2020,8:00 AM,Puducherry,3298
31/07/2020,8:00 AM,Punjab,15456
31/07/2020,8:00 AM,Rajasthan,40145
31/07/2020,8:00 AM,Sikkim,610
31/07/2020,8:00 AM,Tamil Nadu,239978
31/07/2020,8:00 AM,Telengana,60717
31/07/2020,8:00 AM,Tripura,4706
31/07/2020,8:00 AM,Uttarakhand,7065
31/07/2020,8:00 AM,Uttar Pradesh,81039
31/07/2020,8:00 AM,West Bengal,67692
01/08/2020,8:00 AM,Andaman and Nicobar Islands,548
01/08/2020,8:00 AM,Andhra Pradesh,140933
01/08/2020,8:00 AM,Arunachal Pradesh,1591
01/08/2020,8:00 AM,Assam,40269
01/08/2020,8:00 AM,Bihar,51233
01/08/2020,8:00 AM,Chandigarh,1051
01/08/2020,8:00 AM,Chhattisgarh,9086
01/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1100
01/08/2020,8:00 AM,Delhi,135598
01/08/2020,8:00 AM,Goa,5913
01/08/2020,8:00 AM,Gujarat,61438
01/08/2020,8:00 AM,Haryana,34965
01/08/2020,8:00 AM,Himachal Pradesh,2564
01/08/2020,8:00 AM,Jammu and Kashmir,20359
01/08/2020,8:00 AM,Jharkhand,10958
01/08/2020,8:00 AM,Karnataka,124115
01/08/2020,8:00 AM,Kerala,23613
01/08/2020,8:00 AM,Ladakh,1404
01/08/2020,8:00 AM,Madhya Pradesh,31806
01/08/2020,8:00 AM,Maharashtra,422118
01/08/2020,8:00 AM,Manipur,2621
01/08/2020,8:00 AM,Meghalaya,823
01/08/2020,8:00 AM,Mizoram,412
01/08/2020,8:00 AM,Nagaland,1693
01/08/2020,8:00 AM,Odisha,31877
01/08/2020,8:00 AM,Puducherry,3472
01/08/2020,8:00 AM,Punjab,16119
01/08/2020,8:00 AM,Rajasthan,41298
01/08/2020,8:00 AM,Sikkim,639
01/08/2020,8:00 AM,Tamil Nadu,245859
01/08/2020,8:00 AM,Telengana,62703
01/08/2020,8:00 AM,Tripura,4978
01/08/2020,8:00 AM,Uttarakhand,7183
01/08/2020,8:00 AM,Uttar Pradesh,85461
01/08/2020,8:00 AM,West Bengal,70188
02/08/2020,8:00 AM,Andaman and Nicobar Islands,636
02/08/2020,8:00 AM,Andhra Pradesh,150209
02/08/2020,8:00 AM,Arunachal Pradesh,1673
02/08/2020,8:00 AM,Assam,41726
02/08/2020,8:00 AM,Bihar,54240
02/08/2020,8:00 AM,Chandigarh,1079
02/08/2020,8:00 AM,Chhattisgarh,9385
02/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1145
02/08/2020,8:00 AM,Delhi,136716
02/08/2020,8:00 AM,Goa,6193
02/08/2020,8:00 AM,Gujarat,62463
02/08/2020,8:00 AM,Haryana,35758
02/08/2020,8:00 AM,Himachal Pradesh,2634
02/08/2020,8:00 AM,Jammu and Kashmir,20972
02/08/2020,8:00 AM,Jharkhand,11686
02/08/2020,8:00 AM,Karnataka,129287
02/08/2020,8:00 AM,Kerala,24742
02/08/2020,8:00 AM,Ladakh,1462
02/08/2020,8:00 AM,Madhya Pradesh,32614
02/08/2020,8:00 AM,Maharashtra,431719
02/08/2020,8:00 AM,Manipur,2756
02/08/2020,8:00 AM,Meghalaya,856
02/08/2020,8:00 AM,Mizoram,468
02/08/2020,8:00 AM,Nagaland,1831
02/08/2020,8:00 AM,Odisha,33479
02/08/2020,8:00 AM,Puducherry,3606
02/08/2020,8:00 AM,Punjab,17063
02/08/2020,8:00 AM,Rajasthan,42646
02/08/2020,8:00 AM,Sikkim,650
02/08/2020,8:00 AM,Tamil Nadu,251738
02/08/2020,8:00 AM,Telengana,64786
02/08/2020,8:00 AM,Tripura,5233
02/08/2020,8:00 AM,Uttarakhand,7447
02/08/2020,8:00 AM,Uttar Pradesh,89048
02/08/2020,8:00 AM,West Bengal,72777
03/08/2020,8:00 AM,Andaman and Nicobar Islands,734
03/08/2020,8:00 AM,Andhra Pradesh,158764
03/08/2020,8:00 AM,Arunachal Pradesh,1698
03/08/2020,8:00 AM,Assam,42904
03/08/2020,8:00 AM,Bihar,57024
03/08/2020,8:00 AM,Chandigarh,1117
03/08/2020,8:00 AM,Chhattisgarh,9531
03/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1184
03/08/2020,8:00 AM,Delhi,137677
03/08/2020,8:00 AM,Goa,6530
03/08/2020,8:00 AM,Gujarat,63562
03/08/2020,8:00 AM,Haryana,36519
03/08/2020,8:00 AM,Himachal Pradesh,2703
03/08/2020,8:00 AM,Jammu and Kashmir,21416
03/08/2020,8:00 AM,Jharkhand,12523
03/08/2020,8:00 AM,Karnataka,134819
03/08/2020,8:00 AM,Kerala,25911
03/08/2020,8:00 AM,Ladakh,1466
03/08/2020,8:00 AM,Madhya Pradesh,33535
03/08/2020,8:00 AM,Maharashtra,441228
03/08/2020,8:00 AM,Manipur,2831
03/08/2020,8:00 AM,Meghalaya,874
03/08/2020,8:00 AM,Mizoram,482
03/08/2020,8:00 AM,Nagaland,1935
03/08/2020,8:00 AM,Odisha,34913
03/08/2020,8:00 AM,Puducherry,3806
03/08/2020,8:00 AM,Punjab,17853
03/08/2020,8:00 AM,Rajasthan,43804
03/08/2020,8:00 AM,Sikkim,658
03/08/2020,8:00 AM,Tamil Nadu,257613
03/08/2020,8:00 AM,Telengana,66677
03/08/2020,8:00 AM,Tripura,5374
03/08/2020,8:00 AM,Uttarakhand,7593
03/08/2020,8:00 AM,Uttar Pradesh,92921
03/08/2020,8:00 AM,West Bengal,75516
04/08/2020,8:00 AM,Andaman and Nicobar Islands,830
04/08/2020,8:00 AM,Andhra Pradesh,166586
04/08/2020,8:00 AM,Arunachal Pradesh,1758
04/08/2020,8:00 AM,Assam,45275
04/08/2020,8:00 AM,Bihar,59328
04/08/2020,8:00 AM,Chandigarh,1159
04/08/2020,8:00 AM,Chhattisgarh,9779
04/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1274
04/08/2020,8:00 AM,Delhi,138482
04/08/2020,8:00 AM,Goa,6816
04/08/2020,8:00 AM,Gujarat,64585
04/08/2020,8:00 AM,Haryana,37173
04/08/2020,8:00 AM,Himachal Pradesh,2818
04/08/2020,8:00 AM,Jammu and Kashmir,22006
04/08/2020,8:00 AM,Jharkhand,13478
04/08/2020,8:00 AM,Karnataka,139571
04/08/2020,8:00 AM,Kerala,26873
04/08/2020,8:00 AM,Ladakh,1485
04/08/2020,8:00 AM,Madhya Pradesh,34285
04/08/2020,8:00 AM,Maharashtra,450196
04/08/2020,8:00 AM,Manipur,2920
04/08/2020,8:00 AM,Meghalaya,902
04/08/2020,8:00 AM,Mizoram,501
04/08/2020,8:00 AM,Nagaland,2129
04/08/2020,8:00 AM,Odisha,36297
04/08/2020,8:00 AM,Puducherry,3982
04/08/2020,8:00 AM,Punjab,18527
04/08/2020,8:00 AM,Rajasthan,44975
04/08/2020,8:00 AM,Sikkim,688
04/08/2020,8:00 AM,Tamil Nadu,263222
04/08/2020,8:00 AM,Telengana,68946
04/08/2020,8:00 AM,Tripura,5505
04/08/2020,8:00 AM,Uttarakhand,7800
04/08/2020,8:00 AM,Uttar Pradesh,97362
04/08/2020,8:00 AM,West Bengal,78232
05/08/2020,8:00 AM,Andaman and Nicobar Islands,928
05/08/2020,8:00 AM,Andhra Pradesh,176333
05/08/2020,8:00 AM,Arunachal Pradesh,1790
05/08/2020,8:00 AM,Assam,48161
05/08/2020,8:00 AM,Bihar,61788
05/08/2020,8:00 AM,Chandigarh,1206
05/08/2020,8:00 AM,Chhattisgarh,10202
05/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1325
05/08/2020,8:00 AM,Delhi,139156
05/08/2020,8:00 AM,Goa,7075
05/08/2020,8:00 AM,Gujarat,65599
05/08/2020,8:00 AM,Haryana,37796
05/08/2020,8:00 AM,Himachal Pradesh,2879
05/08/2020,8:00 AM,Jammu and Kashmir,22396
05/08/2020,8:00 AM,Jharkhand,13940
05/08/2020,8:00 AM,Karnataka,145830
05/08/2020,8:00 AM,Kerala,27956
05/08/2020,8:00 AM,Ladakh,1534
05/08/2020,8:00 AM,Madhya Pradesh,35082
05/08/2020,8:00 AM,Maharashtra,457956
05/08/2020,8:00 AM,Manipur,3018
05/08/2020,8:00 AM,Meghalaya,917
05/08/2020,8:00 AM,Mizoram,504
05/08/2020,8:00 AM,Nagaland,2405
05/08/2020,8:00 AM,Odisha,37681
05/08/2020,8:00 AM,Puducherry,4147
05/08/2020,8:00 AM,Punjab,19015
05/08/2020,8:00 AM,Rajasthan,46679
05/08/2020,8:00 AM,Sikkim,783
05/08/2020,8:00 AM,Tamil Nadu,268285
05/08/2020,8:00 AM,Telengana,70958
05/08/2020,8:00 AM,Tripura,5628
05/08/2020,8:00 AM,Uttarakhand,8008
05/08/2020,8:00 AM,Uttar Pradesh,100310
05/08/2020,8:00 AM,West Bengal,80984
06/08/2020,8:00 AM,Andaman and Nicobar Islands,1027
06/08/2020,8:00 AM,Andhra Pradesh,186461
06/08/2020,8:00 AM,Arunachal Pradesh,1855
06/08/2020,8:00 AM,Assam,50445
06/08/2020,8:00 AM,Bihar,64770
06/08/2020,8:00 AM,Chandigarh,1270
06/08/2020,8:00 AM,Chhattisgarh,10407
06/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1366
06/08/2020,8:00 AM,Delhi,140232
06/08/2020,8:00 AM,Goa,7423
06/08/2020,8:00 AM,Gujarat,66669
06/08/2020,8:00 AM,Haryana,38548
06/08/2020,8:00 AM,Himachal Pradesh,2916
06/08/2020,8:00 AM,Jammu and Kashmir,22955
06/08/2020,8:00 AM,Jharkhand,14888
06/08/2020,8:00 AM,Karnataka,151449
06/08/2020,8:00 AM,Kerala,29151
06/08/2020,8:00 AM,Ladakh,1592
06/08/2020,8:00 AM,Madhya Pradesh,35734
06/08/2020,8:00 AM,Maharashtra,468265
06/08/2020,8:00 AM,Manipur,3093
06/08/2020,8:00 AM,Meghalaya,929
06/08/2020,8:00 AM,Mizoram,537
06/08/2020,8:00 AM,Nagaland,2498
06/08/2020,8:00 AM,Odisha,39018
06/08/2020,8:00 AM,Puducherry,4433
06/08/2020,8:00 AM,Punjab,19856
06/08/2020,8:00 AM,Rajasthan,47272
06/08/2020,8:00 AM,Sikkim,800
06/08/2020,8:00 AM,Tamil Nadu,273460
06/08/2020,8:00 AM,Telengana,73050
06/08/2020,8:00 AM,Tripura,5725
06/08/2020,8:00 AM,Uttarakhand,8254
06/08/2020,8:00 AM,Uttar Pradesh,104388
06/08/2020,8:00 AM,West Bengal,83800
07/08/2020,8:00 AM,Andaman and Nicobar Islands,1123
07/08/2020,8:00 AM,Andhra Pradesh,196789
07/08/2020,8:00 AM,Arunachal Pradesh,1948
07/08/2020,8:00 AM,Assam,52817
07/08/2020,8:00 AM,Bihar,67788
07/08/2020,8:00 AM,Chandigarh,1327
07/08/2020,8:00 AM,Chhattisgarh,10932
07/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1391
07/08/2020,8:00 AM,Delhi,141531
07/08/2020,8:00 AM,Goa,7614
07/08/2020,8:00 AM,Gujarat,67699
07/08/2020,8:00 AM,Haryana,39303
07/08/2020,8:00 AM,Himachal Pradesh,3047
07/08/2020,8:00 AM,Jammu and Kashmir,23454
07/08/2020,8:00 AM,Jharkhand,15756
07/08/2020,8:00 AM,Karnataka,158254
07/08/2020,8:00 AM,Kerala,30449
07/08/2020,8:00 AM,Ladakh,1595
07/08/2020,8:00 AM,Madhya Pradesh,36564
07/08/2020,8:00 AM,Maharashtra,479779
07/08/2020,8:00 AM,Manipur,3217
07/08/2020,8:00 AM,Meghalaya,990
07/08/2020,8:00 AM,Mizoram,539
07/08/2020,8:00 AM,Nagaland,2580
07/08/2020,8:00 AM,Odisha,40717
07/08/2020,8:00 AM,Puducherry,4621
07/08/2020,8:00 AM,Punjab,20891
07/08/2020,8:00 AM,Rajasthan,48996
07/08/2020,8:00 AM,Sikkim,829
07/08/2020,8:00 AM,Tamil Nadu,279144
07/08/2020,8:00 AM,Telengana,75257
07/08/2020,8:00 AM,Tripura,5853
07/08/2020,8:00 AM,Uttarakhand,8552
07/08/2020,8:00 AM,Uttar Pradesh,108974
07/08/2020,8:00 AM,West Bengal,86754
08/08/2020,8:00 AM,Andaman and Nicobar Islands,1222
08/08/2020,8:00 AM,Andhra Pradesh,206960
08/08/2020,8:00 AM,Arunachal Pradesh,2049
08/08/2020,8:00 AM,Assam,55496
08/08/2020,8:00 AM,Bihar,71304
08/08/2020,8:00 AM,Chandigarh,1374
08/08/2020,8:00 AM,Chhattisgarh,11408
08/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1437
08/08/2020,8:00 AM,Delhi,142723
08/08/2020,8:00 AM,Goa,7947
08/08/2020,8:00 AM,Gujarat,68768
08/08/2020,8:00 AM,Haryana,40054
08/08/2020,8:00 AM,Himachal Pradesh,3150
08/08/2020,8:00 AM,Jammu and Kashmir,23927
08/08/2020,8:00 AM,Jharkhand,16465
08/08/2020,8:00 AM,Karnataka,164924
08/08/2020,8:00 AM,Kerala,31700
08/08/2020,8:00 AM,Ladakh,1614
08/08/2020,8:00 AM,Madhya Pradesh,37298
08/08/2020,8:00 AM,Maharashtra,490262
08/08/2020,8:00 AM,Manipur,3466
08/08/2020,8:00 AM,Meghalaya,1006
08/08/2020,8:00 AM,Mizoram,566
08/08/2020,8:00 AM,Nagaland,2657
08/08/2020,8:00 AM,Odisha,42550
08/08/2020,8:00 AM,Puducherry,4862
08/08/2020,8:00 AM,Punjab,21930
08/08/2020,8:00 AM,Rajasthan,50157
08/08/2020,8:00 AM,Sikkim,854
08/08/2020,8:00 AM,Tamil Nadu,285024
08/08/2020,8:00 AM,Telengana,77513
08/08/2020,8:00 AM,Tripura,5999
08/08/2020,8:00 AM,Uttarakhand,8901
08/08/2020,8:00 AM,Uttar Pradesh,113378
08/08/2020,8:00 AM,West Bengal,89666
09/08/2020,8:00 AM,Andaman and Nicobar Islands,1351
09/08/2020,8:00 AM,Andhra Pradesh,217040
09/08/2020,8:00 AM,Arunachal Pradesh,2117
09/08/2020,8:00 AM,Assam,57714
09/08/2020,8:00 AM,Bihar,75294
09/08/2020,8:00 AM,Chandigarh,1426
09/08/2020,8:00 AM,Chhattisgarh,11743
09/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1456
09/08/2020,8:00 AM,Delhi,144127
09/08/2020,8:00 AM,Goa,8206
09/08/2020,8:00 AM,Gujarat,69869
09/08/2020,8:00 AM,Haryana,40843
09/08/2020,8:00 AM,Himachal Pradesh,3264
09/08/2020,8:00 AM,Jammu and Kashmir,24390
09/08/2020,8:00 AM,Jharkhand,17094
09/08/2020,8:00 AM,Karnataka,172102
09/08/2020,8:00 AM,Kerala,33120
09/08/2020,8:00 AM,Ladakh,1639
09/08/2020,8:00 AM,Madhya Pradesh,38157
09/08/2020,8:00 AM,Maharashtra,503084
09/08/2020,8:00 AM,Manipur,3635
09/08/2020,8:00 AM,Meghalaya,1023
09/08/2020,8:00 AM,Mizoram,593
09/08/2020,8:00 AM,Nagaland,2688
09/08/2020,8:00 AM,Odisha,44193
09/08/2020,8:00 AM,Puducherry,5123
09/08/2020,8:00 AM,Punjab,22928
09/08/2020,8:00 AM,Rajasthan,51328
09/08/2020,8:00 AM,Sikkim,860
09/08/2020,8:00 AM,Tamil Nadu,290907
09/08/2020,8:00 AM,Telengana,79495
09/08/2020,8:00 AM,Tripura,6146
09/08/2020,8:00 AM,Uttarakhand,9402
09/08/2020,8:00 AM,Uttar Pradesh,118038
09/08/2020,8:00 AM,West Bengal,92615
10/08/2020,8:00 AM,Andaman and Nicobar Islands,1490
10/08/2020,8:00 AM,Andhra Pradesh,227860
10/08/2020,8:00 AM,Arunachal Pradesh,2155
10/08/2020,8:00 AM,Assam,58837
10/08/2020,8:00 AM,Bihar,79451
10/08/2020,8:00 AM,Chandigarh,1515
10/08/2020,8:00 AM,Chhattisgarh,12148
10/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1564
10/08/2020,8:00 AM,Delhi,145427
10/08/2020,8:00 AM,Goa,8712
10/08/2020,8:00 AM,Gujarat,70965
10/08/2020,8:00 AM,Haryana,41635
10/08/2020,8:00 AM,Himachal Pradesh,3371
10/08/2020,8:00 AM,Jammu and Kashmir,24897
10/08/2020,8:00 AM,Jharkhand,18138
10/08/2020,8:00 AM,Karnataka,178087
10/08/2020,8:00 AM,Kerala,34331
10/08/2020,8:00 AM,Ladakh,1688
10/08/2020,8:00 AM,Madhya Pradesh,39025
10/08/2020,8:00 AM,Maharashtra,515332
10/08/2020,8:00 AM,Manipur,3753
10/08/2020,8:00 AM,Meghalaya,1062
10/08/2020,8:00 AM,Mizoram,620
10/08/2020,8:00 AM,Nagaland,2781
10/08/2020,8:00 AM,Odisha,45927
10/08/2020,8:00 AM,Puducherry,5382
10/08/2020,8:00 AM,Punjab,23903
10/08/2020,8:00 AM,Rajasthan,52497
10/08/2020,8:00 AM,Sikkim,866
10/08/2020,8:00 AM,Tamil Nadu,296901
10/08/2020,8:00 AM,Telengana,80751
10/08/2020,8:00 AM,Tripura,6208
10/08/2020,8:00 AM,Uttarakhand,9632
10/08/2020,8:00 AM,Uttar Pradesh,122609
10/08/2020,8:00 AM,West Bengal,95554
11/08/2020,8:00 AM,Andaman and Nicobar Islands,1625
11/08/2020,8:00 AM,Andhra Pradesh,235525
11/08/2020,8:00 AM,Arunachal Pradesh,2231
11/08/2020,8:00 AM,Assam,61737
11/08/2020,8:00 AM,Bihar,82550
11/08/2020,8:00 AM,Chandigarh,1595
11/08/2020,8:00 AM,Chhattisgarh,12448
11/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1613
11/08/2020,8:00 AM,Delhi,146134
11/08/2020,8:00 AM,Goa,9029
11/08/2020,8:00 AM,Gujarat,72031
11/08/2020,8:00 AM,Haryana,42429
11/08/2020,8:00 AM,Himachal Pradesh,3463
11/08/2020,8:00 AM,Jammu and Kashmir,25367
11/08/2020,8:00 AM,Jharkhand,18723
11/08/2020,8:00 AM,Karnataka,182354
11/08/2020,8:00 AM,Kerala,35515
11/08/2020,8:00 AM,Ladakh,1717
11/08/2020,8:00 AM,Madhya Pradesh,39891
11/08/2020,8:00 AM,Maharashtra,524513
11/08/2020,8:00 AM,Manipur,3853
11/08/2020,8:00 AM,Meghalaya,1114
11/08/2020,8:00 AM,Mizoram,623
11/08/2020,8:00 AM,Nagaland,3011
11/08/2020,8:00 AM,Odisha,47455
11/08/2020,8:00 AM,Puducherry,5624
11/08/2020,8:00 AM,Punjab,24889
11/08/2020,8:00 AM,Rajasthan,53670
11/08/2020,8:00 AM,Sikkim,910
11/08/2020,8:00 AM,Tamil Nadu,302815
11/08/2020,8:00 AM,Telengana,82647
11/08/2020,8:00 AM,Tripura,6372
11/08/2020,8:00 AM,Uttarakhand,10021
11/08/2020,8:00 AM,Uttar Pradesh,126722
11/08/2020,8:00 AM,West Bengal,98459
12/08/2020,8:00 AM,Andaman and Nicobar Islands,1764
12/08/2020,8:00 AM,Andhra Pradesh,244549
12/08/2020,8:00 AM,Arunachal Pradesh,2327
12/08/2020,8:00 AM,Assam,64406
12/08/2020,8:00 AM,Bihar,86413
12/08/2020,8:00 AM,Chandigarh,1670
12/08/2020,8:00 AM,Chhattisgarh,12929
12/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1653
12/08/2020,8:00 AM,Delhi,147391
12/08/2020,8:00 AM,Goa,9444
12/08/2020,8:00 AM,Gujarat,73163
12/08/2020,8:00 AM,Haryana,43227
12/08/2020,8:00 AM,Himachal Pradesh,3497
12/08/2020,8:00 AM,Jammu and Kashmir,25931
12/08/2020,8:00 AM,Jharkhand,19225
12/08/2020,8:00 AM,Karnataka,188611
12/08/2020,8:00 AM,Kerala,36932
12/08/2020,8:00 AM,Ladakh,1770
12/08/2020,8:00 AM,Madhya Pradesh,40734
12/08/2020,8:00 AM,Maharashtra,535601
12/08/2020,8:00 AM,Manipur,3941
12/08/2020,8:00 AM,Meghalaya,1136
12/08/2020,8:00 AM,Mizoram,648
12/08/2020,8:00 AM,Nagaland,3031
12/08/2020,8:00 AM,Odisha,48796
12/08/2020,8:00 AM,Puducherry,5900
12/08/2020,8:00 AM,Punjab,25889
12/08/2020,8:00 AM,Rajasthan,54887
12/08/2020,8:00 AM,Sikkim,913
12/08/2020,8:00 AM,Tamil Nadu,308649
12/08/2020,8:00 AM,Telengana,84544
12/08/2020,8:00 AM,Tripura,6482
12/08/2020,8:00 AM,Uttarakhand,10432
12/08/2020,8:00 AM,Uttar Pradesh,131763
12/08/2020,8:00 AM,West Bengal,101390
13/08/2020,8:00 AM,Andaman and Nicobar Islands,1900
13/08/2020,8:00 AM,Andhra Pradesh,254146
13/08/2020,8:00 AM,Arunachal Pradesh,2430
13/08/2020,8:00 AM,Assam,68999
13/08/2020,8:00 AM,Bihar,90321
13/08/2020,8:00 AM,Chandigarh,1751
13/08/2020,8:00 AM,Chhattisgarh,13498
13/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1696
13/08/2020,8:00 AM,Delhi,148504
13/08/2020,8:00 AM,Goa,9924
13/08/2020,8:00 AM,Gujarat,74318
13/08/2020,8:00 AM,Haryana,44024
13/08/2020,8:00 AM,Himachal Pradesh,3636
13/08/2020,8:00 AM,Jammu and Kashmir,26413
13/08/2020,8:00 AM,Jharkhand,19743
13/08/2020,8:00 AM,Karnataka,196494
13/08/2020,8:00 AM,Kerala,38144
13/08/2020,8:00 AM,Ladakh,1811
13/08/2020,8:00 AM,Madhya Pradesh,41604
13/08/2020,8:00 AM,Maharashtra,548313
13/08/2020,8:00 AM,Manipur,3982
13/08/2020,8:00 AM,Meghalaya,1179
13/08/2020,8:00 AM,Mizoram,649
13/08/2020,8:00 AM,Nagaland,3118
13/08/2020,8:00 AM,Odisha,50672
13/08/2020,8:00 AM,Puducherry,6381
13/08/2020,8:00 AM,Punjab,26909
13/08/2020,8:00 AM,Rajasthan,56100
13/08/2020,8:00 AM,Sikkim,930
13/08/2020,8:00 AM,Tamil Nadu,314520
13/08/2020,8:00 AM,Telengana,86475
13/08/2020,8:00 AM,Tripura,6603
13/08/2020,8:00 AM,Uttarakhand,10886
13/08/2020,8:00 AM,Uttar Pradesh,136238
13/08/2020,8:00 AM,West Bengal,104326
14/08/2020,8:00 AM,Andaman and Nicobar Islands,2037
14/08/2020,8:00 AM,Andhra Pradesh,264142
14/08/2020,8:00 AM,Arunachal Pradesh,2512
14/08/2020,8:00 AM,Assam,71795
14/08/2020,8:00 AM,Bihar,94193
14/08/2020,8:00 AM,Chandigarh,1842
14/08/2020,8:00 AM,Chhattisgarh,13937
14/08/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,1752
14/08/2020,8:00 AM,Delhi,149460
14/08/2020,8:00 AM,Goa,10494
14/08/2020,8:00 AM,Gujarat,75408
14/08/2020,8:00 AM,Haryana,44817
14/08/2020,8:00 AM,Himachal Pradesh,3816
14/08/2020,8:00 AM,Jammu and Kashmir,26949
14/08/2020,8:00 AM,Jharkhand,20881
14/08/2020,8:00 AM,Karnataka,203200
14/08/2020,8:00 AM,Kerala,39708
14/08/2020,8:00 AM,Ladakh,1849
14/08/2020,8:00 AM,Madhya Pradesh,42618
14/08/2020,8:00 AM,Maharashtra,560126
14/08/2020,8:00 AM,Manipur,4112
14/08/2020,8:00 AM,Meghalaya,1193
14/08/2020,8:00 AM,Mizoram,649
14/08/2020,8:00 AM,Nagaland,3168
14/08/2020,8:00 AM,Odisha,52653
14/08/2020,8:00 AM,Puducherry,6680
14/08/2020,8:00 AM,Punjab,27936
14/08/2020,8:00 AM,Rajasthan,57414
14/08/2020,8:00 AM,Sikkim,931
14/08/2020,8:00 AM,Tamil Nadu,320355
14/08/2020,8:00 AM,Telengana,88396
14/08/2020,8:00 AM,Tripura,6767
14/08/2020,8:00 AM,Uttarakhand,11302
14/08/2020,8:00 AM,Uttar Pradesh,140775
14/08/2020,8:00 AM,West Bengal,107323
15/08/2020,8:00 AM,Andaman and Nicobar Islands,2186
15/08/2020,8:00 AM,Andhra Pradesh,273085
15/08/2020,8:00 AM,Arunachal Pradesh,2607
15/08/2020,8:00 AM,Assam,74501
15/08/2020,8:00 AM,Bihar,98008
